0;0;0;0;land;false;unknown;1
1;210;159;185;land;false;plains;1
2;108;236;172;land;false;forest;1
3;252;198;191;land;false;plains;1
4;230;162;240;land;false;hills;1
5;139;212;176;land;false;hills;1
6;208;238;59;land;false;hills;1
7;235;231;142;land;false;mountain;1
8;220;185;102;land;false;forest;1
9;241;209;76;land;false;plains;1
10;131;246;233;land;false;plains;1
11;121;179;219;land;false;hills;1
12;226;149;245;land;false;forest;1
13;246;105;214;land;false;plains;1
14;206;243;179;land;false;plains;1
15;168;167;231;land;false;marsh;1
16;86;224;214;land;false;marsh;1
17;242;157;245;land;true;plains;1
18;243;160;112;land;false;mountain;1
19;175;143;226;land;false;plains;1
20;31;232;244;land;false;plains;1
21;230;156;135;land;false;plains;1
22;165;148;202;land;false;marsh;1
23;149;211;196;land;true;plains;1
24;249;236;148;land;false;marsh;1
25;237;200;216;land;false;plains;1
26;216;180;185;land;false;urban;1
27;169;149;193;land;true;plains;1
28;193;234;148;land;false;plains;1
29;240;174;231;land;false;mountain;1
30;250;151;102;land;false;hills;1
31;160;206;241;land;false;forest;1
32;252;119;197;land;false;hills;1
33;196;254;97;land;false;mountain;1
34;168;229;184;land;false;hills;1
35;179;210;126;land;false;plains;1
36;184;216;195;land;false;plains;1
37;152;184;204;land;true;plains;1
38;217;50;239;land;true;plains;1
39;95;241;187;land;false;hills;1
40;233;218;214;land;false;forest;1
41;214;164;182;land;false;hills;1
42;231;228;146;land;true;plains;1
43;206;71;249;land;false;marsh;1
44;155;226;184;land;false;forest;1
45;227;223;234;land;false;hills;1
46;252;253;108;land;false;forest;1
47;92;247;165;land;false;hills;1
48;192;230;186;land;false;plains;1
49;209;101;243;land;true;plains;1
50;247;46;230;land;false;plains;1
51;168;106;235;land;false;mountain;1
52;130;245;246;land;false;marsh;1
53;143;251;167;land;false;hills;1
54;205;206;93;land;true;forest;1
55;240;234;250;land;false;hills;1
56;192;192;231;land;false;hills;1
57;233;184;113;land;true;plains;1
58;204;239;202;land;false;hills;1
59;254;219;156;land;false;mountain;1
60;181;175;149;land;false;plains;1
61;202;233;177;land;false;plains;1
62;241;171;223;land;false;hills;1
63;252;220;243;land;false;forest;1
64;155;252;199;land;true;plains;1
65;162;234;161;land;true;plains;1
66;181;245;208;land;false;hills;1
67;220;210;187;land;false;plains;1
68;250;89;179;land;false;plains;1
69;238;248;53;land;false;marsh;1
70;67;232;245;land;false;hills;1
71;251;190;239;land;false;hills;1
72;204;183;247;land;false;urban;1
73;102;160;247;land;false;forest;1
74;233;121;232;land;false;plains;1
75;102;216;235;land;false;hills;1
76;165;185;229;land;false;hills;1
77;246;190;143;land;false;plains;1
78;168;204;165;land;false;mountain;1
79;149;146;231;land;false;plains;1
80;215;215;219;land;false;plains;1
81;183;225;119;land;false;plains;1
82;164;218;208;land;false;forest;1
83;238;153;159;land;false;hills;1
84;170;211;127;land;false;plains;1
85;174;213;170;land;false;plains;1
86;244;233;239;land;false;plains;1
87;214;209;96;land;false;mountain;1
88;166;223;117;land;false;plains;1
89;250;196;82;land;false;forest;1
90;156;96;251;land;true;plains;1
91;175;206;254;land;false;hills;1
92;143;246;149;land;true;plains;1
93;232;238;124;land;false;plains;1
94;136;191;194;land;true;plains;1
95;160;189;199;land;false;plains;1
96;207;174;254;land;false;plains;1
97;106;243;244;land;false;plains;1
98;198;153;249;land;false;hills;1
99;165;229;166;land;false;plains;1
100;211;199;170;land;false;hills;1
101;207;235;196;land;false;plains;1
102;222;209;251;land;false;hills;1
103;201;199;187;land;false;plains;1
104;207;129;175;land;false;mountain;1
105;58;242;237;land;false;forest;1
106;226;105;184;land;false;plains;1
107;43;253;249;land;false;hills;1
108;178;249;162;land;false;mountain;1
109;131;175;196;land;false;marsh;1
110;156;200;188;land;false;plains;1
111;203;219;145;land;false;forest;1
112;138;248;229;land;false;plains;1
113;236;59;214;land;false;hills;1
114;81;213;245;land;false;hills;1
115;211;247;67;land;false;plains;1
116;219;240;133;land;false;plains;1
117;154;174;232;land;true;urban;1
118;99;244;245;land;true;plains;1
119;229;181;151;land;true;plains;1
120;228;188;248;land;false;plains;1
121;167;163;172;land;true;mountain;1
122;235;163;104;land;true;plains;1
123;249;243;199;land;false;plains;1
124;252;41;246;land;true;plains;1
125;188;250;211;land;true;forest;1
126;239;190;240;land;true;plains;1
127;245;233;41;land;false;plains;1
128;229;252;129;land;false;plains;1
129;189;173;245;land;false;marsh;1
130;213;254;166;land;true;plains;1
131;140;174;241;land;false;forest;1
132;104;251;238;land;false;forest;1
133;238;249;126;land;false;plains;1
134;249;66;249;land;false;marsh;1
135;185;246;109;land;false;plains;1
136;223;73;232;land;false;forest;1
137;243;133;247;land;true;plains;1
138;178;126;247;land;false;plains;1
139;247;214;195;land;false;hills;1
140;69;240;193;land;false;plains;1
141;27;248;235;land;false;mountain;1
142;199;138;235;land;false;plains;1
143;237;233;196;land;true;plains;1
144;164;98;250;land;false;urban;1
145;248;227;254;land;true;plains;1
146;253;229;110;land;false;plains;1
147;253;101;224;land;false;hills;1
148;175;164;234;land;false;plains;1
149;253;139;146;land;false;forest;1
150;207;187;222;land;false;plains;1
151;155;194;216;land;false;forest;1
152;104;206;212;land;false;plains;1
153;135;249;194;land;false;hills;1
154;107;241;213;land;false;hills;1
155;149;168;188;land;false;plains;1
156;234;237;118;land;false;hills;1
157;241;106;203;land;false;plains;1
158;209;206;117;land;false;plains;1
159;184;195;207;land;false;hills;1
160;139;211;229;land;false;hills;1
161;243;72;205;land;false;plains;1
162;157;191;190;land;false;hills;1
163;221;89;207;land;false;marsh;1
164;160;201;236;land;false;forest;1
165;151;206;225;land;false;plains;1
166;163;169;253;land;false;hills;1
167;200;254;71;land;false;plains;1
168;240;252;92;land;false;hills;1
169;189;119;227;land;false;plains;1
170;199;165;223;land;false;plains;1
171;217;216;173;land;true;plains;1
172;128;226;190;land;false;plains;1
173;168;182;199;land;false;mountain;1
174;168;197;152;land;true;hills;1
175;254;67;220;land;false;marsh;1
176;182;245;144;land;false;marsh;1
177;192;153;238;land;true;plains;1
178;98;196;229;land;false;plains;1
179;223;188;91;land;true;plains;1
180;221;247;155;land;true;plains;1
181;28;226;253;land;true;plains;1
182;148;202;186;land;false;hills;1
183;104;193;251;land;false;marsh;1
184;169;165;172;land;false;plains;1
185;93;225;205;land;false;plains;1
186;164;183;233;land;false;hills;1
187;62;252;204;land;false;mountain;1
188;242;228;80;land;true;forest;1
